Date,Open,High,Low,Close,Volume
Thu Mar 11 01:00:00 2021,55935.16,56163.73,55624.31,55813.15,60.49218059
Thu Mar 11 02:00:00 2021,55842.4,55842.4,55187.6,55187.6,143.22620915
Thu Mar 11 03:00:00 2021,55226.84,55734.53,54955.68,55534.96,250.07119374
Thu Mar 11 04:00:00 2021,55514.15,55752.15,54974.87,55007.93,252.22348818
Thu Mar 11 05:00:00 2021,54990.27,55072.96,54269.0,54755.86,315.59899217
Thu Mar 11 06:00:00 2021,54735.77,54927.74,54410.86,54472.64,231.32099869
Thu Mar 11 07:00:00 2021,54448.44,55660.29,54413.81,55547.23,264.81197554
Thu Mar 11 08:00:00 2021,55525.38,56367.15,55431.06,56277.92,224.38380449
Thu Mar 11 09:00:00 2021,56297.06,56438.54,55723.5,56267.62,246.04753221
Thu Mar 11 10:00:00 2021,56277.96,56998.0,56277.96,56936.0,520.71295278
Thu Mar 11 11:00:00 2021,56919.15,57231.35,56387.95,56797.34,657.47104604
Thu Mar 11 12:00:00 2021,56807.73,57101.36,55877.81,56351.0,528.17106732
Thu Mar 11 13:00:00 2021,56373.83,57040.0,56373.83,56900.96,197.72009869
Thu Mar 11 14:00:00 2021,56900.96,57050.0,56302.39,56837.7,271.55697119
Thu Mar 11 15:00:00 2021,56818.2,57729.79,56554.81,57525.09,593.46589129
Thu Mar 11 16:00:00 2021,57536.62,57700.0,56750.07,56851.17,254.15385843
Thu Mar 11 17:00:00 2021,56859.03,57628.62,56564.98,57481.03,223.6096397
Thu Mar 11 18:00:00 2021,57498.35,57935.19,57313.9,57600.37,230.53131229
Thu Mar 11 19:00:00 2021,57611.24,58050.0,57483.27,57950.09,167.93577396
Thu Mar 11 20:00:00 2021,57887.47,58155.99,57605.62,57772.09,164.0969727
Thu Mar 11 21:00:00 2021,57847.92,58098.5,56772.82,57355.26,208.51976739
Thu Mar 11 22:00:00 2021,57386.74,57644.81,56632.38,56874.91,179.15733161
Thu Mar 11 23:00:00 2021,56874.91,57085.19,56703.2,56973.0,173.85707157
Fri Mar 12 00:00:00 2021,56971.91,57298.27,56823.65,57093.92,113.21865052
Fri Mar 12 01:00:00 2021,57129.0,57223.11,56430.4,56711.43,153.0501437
Fri Mar 12 02:00:00 2021,56711.43,57237.59,56340.01,57152.34,119.72154656
Fri Mar 12 03:00:00 2021,57156.45,57435.91,56890.0,57048.4,166.16184488
Fri Mar 12 04:00:00 2021,57052.16,57052.16,56464.38,56686.73,124.70337402
Fri Mar 12 05:00:00 2021,56670.74,57100.0,56248.5,56565.53,181.87142514
Fri Mar 12 06:00:00 2021,56543.2,56803.59,56307.09,56534.89,119.84756414
Fri Mar 12 07:00:00 2021,56502.41,56847.72,55839.41,56727.09,228.97894507
Fri Mar 12 08:00:00 2021,56703.63,57100.0,56337.41,56485.74,238.74921795
Fri Mar 12 09:00:00 2021,56465.41,56839.76,56190.0,56384.29,106.83789666
Fri Mar 12 10:00:00 2021,56373.84,56373.84,55011.0,55699.05,545.2580543
Fri Mar 12 11:00:00 2021,55683.91,56224.9,55346.01,56209.62,427.83085739
Fri Mar 12 12:00:00 2021,56209.62,57100.0,56032.96,57000.1,438.436001
Fri Mar 12 13:00:00 2021,56963.87,57656.85,56963.87,57376.01,279.19115875
Fri Mar 12 14:00:00 2021,57378.46,57741.11,57021.02,57140.0,245.30640531
Fri Mar 12 15:00:00 2021,57133.76,57683.9,57057.39,57363.41,378.08264415
Fri Mar 12 16:00:00 2021,57353.14,57563.1,56729.09,56938.34,241.80456646
Fri Mar 12 17:00:00 2021,56952.96,57192.58,56351.71,56727.7,253.87720848
Fri Mar 12 18:00:00 2021,56727.7,57200.0,56268.81,56967.25,107.03018207
Fri Mar 12 19:00:00 2021,56949.04,57453.49,56867.22,57187.33,85.75355594
Fri Mar 12 20:00:00 2021,57184.95,57503.0,57177.3,57271.04,115.0651577
Fri Mar 12 21:00:00 2021,57297.67,57297.67,56302.42,56696.95,78.69838138
Fri Mar 12 22:00:00 2021,56696.95,56696.95,56080.96,56404.37,76.96857623
Fri Mar 12 23:00:00 2021,56403.33,56625.26,56083.26,56484.05,85.3080062
Sat Mar 13 00:00:00 2021,56497.62,56789.38,56328.32,56698.9,70.1202175
Sat Mar 13 01:00:00 2021,56709.61,56907.27,56275.67,56792.62,48.83240433
Sat Mar 13 02:00:00 2021,56887.13,57078.97,56640.0,56734.15,31.5853756
Sat Mar 13 03:00:00 2021,56847.28,57065.73,56519.72,56906.35,39.44880483
Sat Mar 13 04:00:00 2021,56919.63,57393.88,56740.36,57357.71,55.60312083
Sat Mar 13 05:00:00 2021,57369.53,57621.0,57106.94,57390.22,167.51282131
Sat Mar 13 06:00:00 2021,57402.59,57574.36,57222.06,57573.96,57.73668717
Sat Mar 13 07:00:00 2021,57589.0,59755.0,57416.11,59377.17,908.48523631
Sat Mar 13 08:00:00 2021,59390.85,60120.0,59390.85,59843.59,884.17791793
Sat Mar 13 09:00:00 2021,59834.41,60419.0,59142.58,59875.15,395.97375352
Sat Mar 13 10:00:00 2021,59899.64,60152.0,59473.13,59934.55,244.63767701
Sat Mar 13 11:00:00 2021,59934.55,60093.96,59702.77,59758.07,249.39232544
Sat Mar 13 12:00:00 2021,59762.55,59947.75,59345.44,59662.79,252.22176086
Sat Mar 13 13:00:00 2021,59670.55,59977.34,59406.04,59860.56,431.14318008
Sat Mar 13 14:00:00 2021,59860.56,60445.25,59777.38,60338.94,316.81504983
Sat Mar 13 15:00:00 2021,60349.43,60443.38,59986.1,60295.01,503.18676437
Sat Mar 13 16:00:00 2021,60303.33,60868.08,60178.49,60790.56,271.69894584
Sat Mar 13 17:00:00 2021,60792.84,61781.83,60680.92,61601.93,349.57679745
Sat Mar 13 18:00:00 2021,61601.93,61700.0,60550.0,61091.94,292.72174331
Sat Mar 13 19:00:00 2021,61075.8,61219.0,60706.3,61055.55,157.44889048
Sat Mar 13 20:00:00 2021,61124.77,61464.43,61095.03,61165.19,218.53956388
Sat Mar 13 21:00:00 2021,61177.03,61700.0,60875.0,61268.43,150.27745722
Sat Mar 13 22:00:00 2021,61255.74,61268.43,60700.03,61079.39,125.89498371
Sat Mar 13 23:00:00 2021,61079.39,61225.27,60817.48,61053.66,110.1353282
Sun Mar 14 00:00:00 2021,61064.32,61439.63,60899.48,61366.78,63.26930373
Sun Mar 14 01:00:00 2021,61350.44,61565.13,61068.28,61194.24,64.51414264
Sun Mar 14 02:00:00 2021,61202.06,61262.15,60899.26,61037.86,172.47586807
Sun Mar 14 03:00:00 2021,61013.0,61013.0,60500.0,60943.95,156.86841312
Sun Mar 14 04:00:00 2021,60953.4,60953.4,60420.38,60462.33,83.70444208
Sun Mar 14 05:00:00 2021,60502.53,60838.99,60213.72,60752.96,202.80618979
Sun Mar 14 06:00:00 2021,60747.59,61102.9,60658.89,60923.45,141.37181385
Sun Mar 14 07:00:00 2021,60943.85,60943.85,60125.0,60237.36,95.33661796
Sun Mar 14 08:00:00 2021,60243.94,60365.6,59350.0,60319.67,192.69901354
Sun Mar 14 09:00:00 2021,60252.63,60593.79,60165.64,60475.8,468.94074792
Sun Mar 14 10:00:00 2021,60497.64,60527.55,59756.76,59992.3,182.30330161
Sun Mar 14 11:00:00 2021,59935.86,60491.36,59900.0,60000.33,110.99394366
Sun Mar 14 12:00:00 2021,60000.33,60143.39,59471.55,59680.03,119.64836098
Sun Mar 14 13:00:00 2021,59708.48,60050.16,59273.0,59528.53,143.19058695
Sun Mar 14 14:00:00 2021,59552.51,60000.0,59505.63,59696.59,59.09234677
Sun Mar 14 15:00:00 2021,59719.26,60340.0,59716.65,60161.55,69.83219326
Sun Mar 14 16:00:00 2021,60141.39,60206.15,59791.16,59914.15,57.54070307
Sun Mar 14 17:00:00 2021,59935.87,60319.0,59710.03,60269.79,100.76010416
Sun Mar 14 18:00:00 2021,60269.78,60477.49,59860.01,60077.32,88.94604666
Sun Mar 14 19:00:00 2021,60075.5,60343.12,59748.0,60233.68,89.57087616
Sun Mar 14 20:00:00 2021,60218.37,60748.78,58959.57,59016.39,223.94936982
Sun Mar 14 21:00:00 2021,58956.9,59950.34,58742.0,59490.73,495.31249448
Sun Mar 14 22:00:00 2021,59448.33,60261.27,59260.97,60048.47,107.91597475
Sun Mar 14 23:00:00 2021,60103.05,60311.69,60019.63,60034.58,104.91021058
Mon Mar 15 00:00:00 2021,60066.84,60489.09,60066.84,60354.53,78.41772151
Mon Mar 15 01:00:00 2021,60379.5,60595.13,59639.34,59777.56,129.13792169
Mon Mar 15 02:00:00 2021,59789.86,59910.54,58990.08,58999.73,188.52195669
Mon Mar 15 03:00:00 2021,59000.0,59352.76,58375.01,58738.16,372.99013917
Mon Mar 15 04:00:00 2021,58738.16,58773.57,57319.31,57809.35,553.29020253
Mon Mar 15 05:00:00 2021,57809.35,58379.4,57520.58,57734.43,384.79124251
Mon Mar 15 06:00:00 2021,57734.43,58043.0,54555.0,55867.56,1396.29076908
Mon Mar 15 07:00:00 2021,55805.44,56444.62,55540.97,56378.54,674.66012433
Mon Mar 15 08:00:00 2021,56345.79,56600.0,55900.82,56171.28,329.38725088
Mon Mar 15 09:00:00 2021,56186.78,56490.83,55002.64,56476.54,454.85192407
Mon Mar 15 10:00:00 2021,56442.51,57098.78,56292.57,56919.53,536.1527702
Mon Mar 15 11:00:00 2021,56894.41,57341.3,56136.33,56171.63,346.53218208
Mon Mar 15 12:00:00 2021,56174.46,56826.16,55864.93,56220.73,228.73143379
Mon Mar 15 13:00:00 2021,56232.2,56702.91,55700.0,56307.74,131.98931502
Mon Mar 15 14:00:00 2021,56322.31,56345.71,55500.0,56053.32,146.43163354
Mon Mar 15 15:00:00 2021,56070.83,56432.42,55829.26,56165.96,162.15300684
Mon Mar 15 16:00:00 2021,56153.92,56701.02,56153.92,56631.96,143.5114506
Mon Mar 15 17:00:00 2021,56631.89,56975.97,56241.09,56421.11,188.5775181
Mon Mar 15 18:00:00 2021,56397.29,56979.67,56379.85,56757.9,145.96423066
Mon Mar 15 19:00:00 2021,56754.85,56939.3,56000.0,56147.09,160.5017395
Mon Mar 15 20:00:00 2021,56147.09,56674.04,55555.0,55644.37,264.19083722
Mon Mar 15 21:00:00 2021,55616.42,56073.14,53900.0,54065.71,377.00528012
Mon Mar 15 22:00:00 2021,54070.73,54599.6,53221.0,54496.67,856.04671157
Mon Mar 15 23:00:00 2021,54489.98,54670.64,54150.01,54588.75,228.80576315
Tue Mar 16 00:00:00 2021,54588.75,54635.25,53800.0,54203.57,711.31377387
Tue Mar 16 01:00:00 2021,54254.66,54852.31,54150.0,54396.14,177.88398891
Tue Mar 16 02:00:00 2021,54411.35,54444.8,53563.13,54033.05,439.82588486
Tue Mar 16 03:00:00 2021,54043.03,55299.76,53570.57,55035.91,320.39343265
Tue Mar 16 04:00:00 2021,55075.12,55483.53,54789.3,55167.6,373.15968266
Tue Mar 16 05:00:00 2021,55253.3,56100.0,55157.6,55931.43,207.20333689
Tue Mar 16 06:00:00 2021,55928.83,56449.52,55720.02,55897.86,185.4648313
Tue Mar 16 07:00:00 2021,55900.0,56160.03,55423.39,55802.02,307.91165547
Tue Mar 16 08:00:00 2021,55793.41,55893.09,55022.65,55387.43,213.12277996
Tue Mar 16 09:00:00 2021,55416.61,55604.56,54500.0,55101.61,446.14090144
Tue Mar 16 10:00:00 2021,55089.14,55866.0,54970.26,55270.19,456.73734368
Tue Mar 16 11:00:00 2021,55299.24,55699.0,55197.43,55650.46,418.42481463
Tue Mar 16 12:00:00 2021,55629.27,55920.0,55420.38,55863.6,273.21762976
Tue Mar 16 13:00:00 2021,55861.1,56095.99,55450.0,55680.27,272.46390106
Tue Mar 16 14:00:00 2021,55652.29,55837.34,54949.58,55251.63,271.07387498
Tue Mar 16 15:00:00 2021,55221.22,55646.4,55127.29,55346.42,204.15742933
Tue Mar 16 16:00:00 2021,55335.71,55828.0,55157.27,55771.8,171.55841787
Tue Mar 16 17:00:00 2021,55750.76,56445.83,55691.08,56401.9,304.75870124
Tue Mar 16 18:00:00 2021,56386.17,56622.29,56092.29,56500.35,197.18052622
Tue Mar 16 19:00:00 2021,56469.63,56843.77,56258.84,56267.81,239.42165176
Tue Mar 16 20:00:00 2021,56267.81,56950.0,56097.51,56908.34,79.95438136
Tue Mar 16 21:00:00 2021,56928.38,57198.24,56303.53,56553.54,161.81088986
Tue Mar 16 22:00:00 2021,56562.75,56562.75,56062.9,56290.92,65.38606971
Tue Mar 16 23:00:00 2021,56267.72,56270.16,55612.81,55806.51,180.982258
Wed Mar 17 00:00:00 2021,55803.7,56157.34,55400.0,55486.61,123.63120304
Wed Mar 17 01:00:00 2021,55528.37,55891.27,55440.26,55586.56,84.90721742
Wed Mar 17 02:00:00 2021,55582.12,56003.63,55145.12,56003.39,139.97511018
Wed Mar 17 03:00:00 2021,55989.26,56350.94,55871.25,56350.94,136.85826475
Wed Mar 17 04:00:00 2021,56335.02,56355.19,55726.24,55844.11,176.68194041
Wed Mar 17 05:00:00 2021,55841.02,56078.07,55643.56,55791.13,167.49517871
Wed Mar 17 06:00:00 2021,55747.69,55850.0,54427.92,54789.53,416.75339453
Wed Mar 17 07:00:00 2021,54749.04,55269.52,54640.0,55066.65,199.37045992
Wed Mar 17 08:00:00 2021,55050.4,55229.1,54533.51,54841.8,145.26206658
Wed Mar 17 09:00:00 2021,54806.19,55429.0,54124.0,55183.38,359.97609158
Wed Mar 17 10:00:00 2021,55160.33,55427.03,54718.89,55151.77,288.26402561
Wed Mar 17 11:00:00 2021,55163.93,55165.76,54551.5,54579.12,270.44251147
Wed Mar 17 12:00:00 2021,54584.29,55287.3,54333.0,54981.06,163.4373848
Wed Mar 17 13:00:00 2021,54961.14,55598.0,54776.74,55294.66,207.18174184
Wed Mar 17 14:00:00 2021,55294.42,55652.93,55192.04,55580.89,169.98189995
Wed Mar 17 15:00:00 2021,55580.89,57650.2,55580.89,57635.96,717.53043057
Wed Mar 17 16:00:00 2021,57635.97,58258.73,57371.41,57909.51,738.47147669
Wed Mar 17 17:00:00 2021,57909.61,58355.55,57706.6,57749.78,272.5121184
Wed Mar 17 18:00:00 2021,57729.0,58760.54,57377.84,58473.43,265.97222074
Wed Mar 17 19:00:00 2021,58451.24,58967.04,58263.9,58300.23,150.52813449
Wed Mar 17 20:00:00 2021,58336.53,58968.8,58300.23,58901.8,236.66493674
Wed Mar 17 21:00:00 2021,58939.73,59559.26,58737.69,58928.67,218.25832478
Wed Mar 17 22:00:00 2021,58953.41,59354.49,58764.39,59044.54,155.94724409
Wed Mar 17 23:00:00 2021,59048.69,59336.09,58882.82,58997.12,122.93890468
Thu Mar 18 00:00:00 2021,59004.84,59048.3,58560.45,58695.97,175.91531596
Thu Mar 18 01:00:00 2021,58716.02,59200.0,58623.19,58830.71,165.29114878
Thu Mar 18 02:00:00 2021,58830.71,59185.11,58670.34,59000.14,145.52347473
Thu Mar 18 03:00:00 2021,58984.99,59112.89,58679.71,58922.33,143.14770629
Thu Mar 18 04:00:00 2021,58908.95,58908.95,58113.81,58355.19,220.96559697
Thu Mar 18 05:00:00 2021,58367.39,58500.0,57930.02,57999.43,130.05686935
Thu Mar 18 06:00:00 2021,57964.59,58476.03,57949.82,58423.49,140.76351895
Thu Mar 18 07:00:00 2021,58423.49,58660.11,58229.71,58532.56,107.79030443
Thu Mar 18 08:00:00 2021,58492.25,58564.24,57834.99,58161.39,188.20343231
Thu Mar 18 09:00:00 2021,58104.75,58172.98,57560.28,58100.0,404.82779812
Thu Mar 18 10:00:00 2021,58100.0,58165.2,57770.41,57829.85,237.33338551
Thu Mar 18 11:00:00 2021,57828.25,58040.7,57508.0,57864.38,225.62134353
Thu Mar 18 12:00:00 2021,57840.45,59698.34,57700.0,59515.54,504.28042955
Thu Mar 18 13:00:00 2021,59577.02,60083.25,58985.2,59020.43,690.44012902
Thu Mar 18 14:00:00 2021,59029.09,59427.08,59004.32,59218.33,377.59676349
Thu Mar 18 15:00:00 2021,59218.33,59292.11,57949.36,58207.99,289.64860102
Thu Mar 18 16:00:00 2021,58216.96,58411.48,57136.15,57269.83,267.01286623
Thu Mar 18 17:00:00 2021,57287.58,57877.12,57000.0,57478.23,236.12878475
Thu Mar 18 18:00:00 2021,57499.39,58023.77,57430.91,57919.94,145.72895415
Thu Mar 18 19:00:00 2021,57919.18,58153.93,57635.0,57635.0,131.09622651
Thu Mar 18 20:00:00 2021,57630.81,58017.62,57356.65,57648.05,91.94677103
Thu Mar 18 21:00:00 2021,57648.01,57681.09,56279.34,56883.49,286.4645631
Thu Mar 18 22:00:00 2021,56883.49,57494.07,56671.76,57438.53,128.85917807
Thu Mar 18 23:00:00 2021,57400.0,57758.83,57216.96,57363.85,112.40540422
Fri Mar 19 00:00:00 2021,57356.07,57907.09,57308.72,57800.57,78.18429216
Fri Mar 19 01:00:00 2021,57802.75,58259.27,57638.54,57887.22,136.75494938
Fri Mar 19 02:00:00 2021,57886.0,58392.68,57626.78,58350.0,129.81384597
Fri Mar 19 03:00:00 2021,58350.0,58500.0,57972.41,58122.94,104.18370784
Fri Mar 19 04:00:00 2021,58122.94,58366.67,57744.39,57801.53,78.62400316
Fri Mar 19 05:00:00 2021,57801.62,58579.0,57460.83,58307.31,236.09184647
Fri Mar 19 06:00:00 2021,58310.21,58858.53,58218.35,58286.55,145.35253936
Fri Mar 19 07:00:00 2021,58301.79,58700.0,58127.79,58611.72,81.9398909
Fri Mar 19 08:00:00 2021,58610.06,58876.44,58427.72,58842.96,241.84556251
Fri Mar 19 09:00:00 2021,58877.84,59280.0,58709.36,58851.22,207.44112599
Fri Mar 19 10:00:00 2021,58851.22,58858.5,58054.56,58254.78,162.97837395
Fri Mar 19 11:00:00 2021,58236.36,58795.57,57946.36,58706.67,159.13274513
Fri Mar 19 12:00:00 2021,58758.54,59185.01,58504.45,59000.86,274.25632832
Fri Mar 19 13:00:00 2021,59006.62,59200.0,58629.28,58892.61,197.24476864
Fri Mar 19 14:00:00 2021,58875.13,58993.61,58645.71,58915.83,77.58132369
Fri Mar 19 15:00:00 2021,58892.49,58981.5,58351.88,58827.33,101.22918743
Fri Mar 19 16:00:00 2021,58827.33,58996.27,58688.36,58884.88,102.3328908
Fri Mar 19 17:00:00 2021,58879.81,59450.95,58120.1,58389.71,244.00071844
Fri Mar 19 18:00:00 2021,58395.6,58769.04,58315.03,58681.0,81.33999091
Fri Mar 19 19:00:00 2021,58636.66,58636.66,58298.0,58520.64,64.14703355
Fri Mar 19 20:00:00 2021,58513.33,58557.41,57967.01,58072.0,91.27806152
Fri Mar 19 21:00:00 2021,58029.94,58706.17,57815.61,58666.39,267.35850822
Fri Mar 19 22:00:00 2021,58662.95,58887.41,58520.3,58755.85,42.80832595
Fri Mar 19 23:00:00 2021,58707.42,58916.01,58430.24,58577.0,34.53892601
Sat Mar 20 00:00:00 2021,58531.65,58586.81,58187.37,58408.68,44.87960393
Sat Mar 20 01:00:00 2021,58355.57,58631.94,58180.0,58238.59,92.45114431
Sat Mar 20 02:00:00 2021,58194.59,58394.35,58089.35,58128.81,31.20323726
Sat Mar 20 03:00:00 2021,58130.51,58401.69,58000.0,58356.99,25.6139966
Sat Mar 20 04:00:00 2021,58363.76,58566.57,58284.57,58452.43,44.31555123
Sat Mar 20 05:00:00 2021,58430.13,58855.98,58425.0,58707.6,51.95212885
Sat Mar 20 06:00:00 2021,58691.08,58901.98,58606.9,58782.37,54.44621242
Sat Mar 20 07:00:00 2021,58806.22,59957.0,57997.47,58698.31,391.3958449
Sat Mar 20 08:00:00 2021,58706.02,59322.33,58645.48,59237.68,79.7241178
Sat Mar 20 09:00:00 2021,59271.97,59340.91,58768.78,59186.87,53.42316301
Sat Mar 20 10:00:00 2021,59189.8,59897.4,58608.58,59058.99,211.11272494
Sat Mar 20 11:00:00 2021,59047.38,59394.69,58783.74,59367.03,184.35768204
Sat Mar 20 12:00:00 2021,59395.81,59732.3,59071.07,59247.08,114.66847372
Sat Mar 20 13:00:00 2021,59273.35,59339.34,58907.23,59048.96,81.12253512
Sat Mar 20 14:00:00 2021,59048.58,59325.13,59032.01,59169.15,68.41341061
Sat Mar 20 15:00:00 2021,59169.15,59479.33,59137.05,59160.09,100.43626203
Sat Mar 20 16:00:00 2021,59161.44,59421.39,59133.77,59264.78,46.00102333
Sat Mar 20 17:00:00 2021,59289.74,59389.87,58136.22,58550.17,190.54272517
Sat Mar 20 18:00:00 2021,58546.65,58789.3,58394.65,58753.0,50.67466651
Sat Mar 20 19:00:00 2021,58767.02,58822.55,58362.32,58521.0,45.04271399
Sat Mar 20 20:00:00 2021,58500.0,58534.53,58020.92,58138.39,76.46267007
Sat Mar 20 21:00:00 2021,58072.87,58632.52,57816.0,58378.28,390.97874516
Sat Mar 20 22:00:00 2021,58365.55,58500.0,58101.62,58221.95,80.04724015
Sat Mar 20 23:00:00 2021,58186.0,58186.0,57504.78,57647.76,121.7452948
Sun Mar 21 00:00:00 2021,57645.83,57875.91,57475.0,57817.77,85.68843078
Sun Mar 21 01:00:00 2021,57768.1,57803.59,56752.0,56898.19,247.98561926
Sun Mar 21 02:00:00 2021,56885.44,57273.26,56864.53,57172.65,221.8581917
Sun Mar 21 03:00:00 2021,57150.0,57459.0,56712.15,57089.69,153.13185798
Sun Mar 21 04:00:00 2021,57070.34,57397.3,56917.82,57059.89,79.68959845
Sun Mar 21 05:00:00 2021,57016.02,57353.64,56919.42,57201.7,90.93453257
Sun Mar 21 06:00:00 2021,57150.99,57296.68,55500.0,55987.05,328.00209745
Sun Mar 21 07:00:00 2021,55954.9,56411.21,55616.34,56181.04,155.44776655
Sun Mar 21 08:00:00 2021,56163.79,56342.9,55800.0,56266.91,95.21229811
Sun Mar 21 09:00:00 2021,56260.17,56301.17,55890.01,56201.21,145.85524101
Sun Mar 21 10:00:00 2021,56227.32,57412.88,56217.23,57036.93,544.12397442
Sun Mar 21 11:00:00 2021,57038.34,57370.49,57028.48,57226.7,185.36389796
Sun Mar 21 12:00:00 2021,57214.38,57600.0,57057.39,57238.39,78.97429071
Sun Mar 21 13:00:00 2021,57186.29,57450.0,56847.29,57255.31,100.36175538
Sun Mar 21 14:00:00 2021,57255.31,57350.56,57012.25,57297.08,54.86727237
Sun Mar 21 15:00:00 2021,57297.08,57531.29,57227.6,57425.55,38.01136208
Sun Mar 21 16:00:00 2021,57421.74,57729.26,57410.6,57583.82,50.24441942
Sun Mar 21 17:00:00 2021,57571.73,58027.99,57571.73,57819.01,71.3803815
Sun Mar 21 18:00:00 2021,57873.16,58150.0,57522.23,58143.87,82.43262965
Sun Mar 21 19:00:00 2021,58108.6,58150.0,57556.0,57604.01,116.90705918
Sun Mar 21 20:00:00 2021,57605.0,57819.13,57189.96,57381.79,109.5538524
Sun Mar 21 21:00:00 2021,57410.54,57467.1,56426.9,56585.27,108.515196
Sun Mar 21 22:00:00 2021,56581.1,56733.16,56304.31,56611.91,198.58343589
Sun Mar 21 23:00:00 2021,56640.77,57053.15,56454.26,56988.52,104.65728043
Mon Mar 22 00:00:00 2021,56982.57,57627.52,56982.57,57584.31,93.36478398
Mon Mar 22 01:00:00 2021,57556.72,57834.09,57428.36,57606.61,113.89687048
Mon Mar 22 02:00:00 2021,57614.69,57773.14,57297.5,57600.0,101.62671476
Mon Mar 22 03:00:00 2021,57631.82,57871.84,57562.3,57677.5,76.24373005
Mon Mar 22 04:00:00 2021,57660.03,57852.92,57520.41,57585.38,92.47064893
Mon Mar 22 05:00:00 2021,57585.81,57710.53,57094.5,57213.17,156.31032353
Mon Mar 22 06:00:00 2021,57217.7,57402.29,57047.12,57387.73,90.45314416
Mon Mar 22 07:00:00 2021,57387.73,58461.78,57291.49,57942.06,207.00474431
Mon Mar 22 08:00:00 2021,57923.16,58163.29,57551.4,57720.67,197.75948438
Mon Mar 22 09:00:00 2021,57727.69,57757.9,56876.63,57266.22,209.70676739
Mon Mar 22 10:00:00 2021,57266.22,57409.58,56551.0,56999.86,378.49803631
Mon Mar 22 11:00:00 2021,56967.87,57309.92,56800.0,57014.48,203.36467173
Mon Mar 22 12:00:00 2021,56990.0,57264.46,56897.93,57066.1,174.00902934
Mon Mar 22 13:00:00 2021,57097.39,57231.92,56222.0,56781.35,350.07668162
Mon Mar 22 14:00:00 2021,56750.0,57211.06,56575.59,57098.26,163.20593358
Mon Mar 22 15:00:00 2021,57100.39,57180.74,56371.98,56492.17,172.61451028
Mon Mar 22 16:00:00 2021,56492.98,56555.0,55540.0,55593.39,591.38588638
Mon Mar 22 17:00:00 2021,55540.0,56018.41,54228.0,54557.44,671.83577153
Mon Mar 22 18:00:00 2021,54557.44,54990.0,54311.52,54560.22,1017.36874154
Mon Mar 22 19:00:00 2021,54574.02,54669.49,53715.0,54623.8,777.16928685
Mon Mar 22 20:00:00 2021,54620.47,54911.3,54070.92,54070.92,316.84528964
Mon Mar 22 21:00:00 2021,54117.71,54788.29,53824.38,54724.37,180.02861614
Mon Mar 22 22:00:00 2021,54716.03,55350.0,54540.26,55143.35,172.43675832
Mon Mar 22 23:00:00 2021,55172.83,55196.69,54463.12,54562.22,111.13690523
Tue Mar 23 00:00:00 2021,54586.04,54740.48,54400.0,54678.61,107.7863435
Tue Mar 23 01:00:00 2021,54673.79,54779.0,54000.0,54427.59,107.21447948
Tue Mar 23 02:00:00 2021,54456.78,54475.93,53118.87,53517.1,515.50952234
Tue Mar 23 03:00:00 2021,53476.49,53750.0,52933.03,53300.0,328.46503108
Tue Mar 23 04:00:00 2021,53300.0,54260.52,53300.0,54178.74,178.70133522
Tue Mar 23 05:00:00 2021,54196.49,54643.0,53833.08,54345.62,313.55694283
Tue Mar 23 06:00:00 2021,54345.62,54695.0,54238.61,54600.0,117.8976982
